LONG_X,LAT_Y,tipo,Mg SinAtipicos,Ca SinAtipicos,Na SinAtipicos,K SinAtipicos,na_ka,HCO3 SinAtipicos,Cl SinAtipicos,SO4 SinAtipicos,NO3 SinAtipicos,NO2 SinAtipicos,Fe SinAtipicos,pH SinAtipicos,TEMP SinAtipicos,COND_ELE SinAtipicos,SDT SinAtipicos,UG_Superficial,Edad_Superficial,Norte_Sur_Cimitarra,Geomorfologia,ID_RANURADO,DEM_12,CAR,DEP,MUN,CATION,ANION,BE,BE_ABS,Ref_mascara,Profundidad_(m),Prof_asociada,FECHA,Registro_Fecha,DIA,MES,A�O,Localización,ArchivoFuente,Selected,ID,Nombre_del_punto,ID_PUNTO,Cluster,Silhouette,Selected (1)
-73.572975,8.095802,Pozo,0.411522634,0.6,0.904347826,0.028205128,0.932552954,1.88,0.061971831,0.016666667,0.017741935,,0.003581213,6.86,30.1,168,201,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,87,CORPOCESAR,CESAR,R+ìO DE ORO,1.944075588,1.979961646,-0.914518796,0.914518796,CAMPO MEGIA,,4,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33060,231,PO-11-33060,C1,0.551410673,No
-73.536602,8.123277,Pozo,0.658436214,1.3,1.204347826,0.076923077,1.281270903,2.82,0.614084507,0.04375,0.201612903,,,6.67,29,363,290,Cuaternario Aluvial (Qca),Holoceno,NORTE,Faa,,119,CORPOCESAR,CESAR,R+ìO DE ORO,3.239707117,3.67944741,-6.355405007,6.355405007,CAMPO MEGIA,,88,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33061,232,PO-11-33061,C1,0.635001898,No
-73.565871,8.110015,Pozo,0.905349794,1.35,0.726086957,0.041025641,0.767112598,2.86,0.21971831,0.066666667,,,,6.92,32,271,221,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,105,CORPOCESAR,CESAR,R+ìO DE ORO,3.022462392,3.146384977,-2.008845046,2.008845046,CAMPO MEGIA,,55,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33062,233,PO-11-33062,C1,0.630554464,No
-73.602477,8.120855,Pozo,0.576131687,1.2,0.826086957,0.048717949,0.874804906,2.3,0.484507042,0.245833333,0.017741935,,,6.71,30,130,223,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Fpl,,88,CORPOCESAR,CESAR,AGUACHICA,2.650936592,3.048082311,-6.96866821,6.96866821,CAMPO MEGIA,,55,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33063,234,PO-11-33063,C1,0.624261923,No
-73.648098,7.982767,Pozo,0.411522634,0.8,1.3,0.035897436,1.335897436,2.44,0.18028169,0.060416667,0.008064516,,,7.48,29,111,186,Depositos fluviales (Qfal),Cuaternario,NORTE,Ftas,,57,CORPOCESAR,CESAR,SAN MART+ìN,2.54742007,2.688762873,-2.699348072,2.699348072,CAMPO MEGIA,,60,2/24/2020 0:00,Exacta,24,2,24,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33064,235,PO-11-33064,C1,0.615175574,No
-73.648225,7.982831,Pozo,0.823045267,1.35,1.156521739,0.064102564,1.220624303,2.5,2.546478873,0.027083333,0.009677419,,,6.97,28,174,270,Depositos fluviales (Qfal),Cuaternario,NORTE,Ftas,,56,CORPOCESAR,CESAR,SAN MART+ìN,3.393669571,5.083239626,-19.93143982,19.93143982,CAMPO MEGIA,,60,2/24/2020 0:00,Exacta,24,2,24,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33065,236,PO-11-33065,C1,0.582216565,No
-73.632358,7.993736,Pozo,0.740740741,0.8,0.886956522,0.033333333,0.920289855,2.62,0.123943662,0.016666667,,,0.003581213,7.4,32,242,210,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,61,CORPOCESAR,CESAR,SAN MART+ìN,2.461030596,2.764191542,-5.801876701,5.801876701,CAMPO MEGIA,,80,2/24/2020 0:00,Exacta,24,2,24,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33066,237,PO-11-33066,C1,0.625204874,No
-73.592255,8.026819,Pozo,0.329218107,0.35,0.530434783,0.043589744,0.574024527,1.18,0.146478873,0.010416667,0.083870968,,,6.54,31,133,159,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,78,CORPOCESAR,CESAR,SAN MART+ìN,1.253242633,1.420766508,-6.264895355,6.264895355,CAMPO MEGIA,,90,2/24/2020 0:00,Exacta,24,2,24,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33067,238,PO-11-33067,C2,0.615792785,No
-73.419351,7.804694,Pozo,1.152263374,1.6,2.87826087,0.020512821,2.898773691,5.96,0.185915493,0.283333333,0.017741935,,,7.35,,553,382,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,94,CORPOCESAR,CESAR,SAN ALBERTO,5.651037065,6.446990762,-6.57920207,6.57920207,CAMPO MEGIA,100,170,3/10/2020 0:00,Exacta,10,3,10,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33069,316,PO-18-33069,C3,0.539113433,No
-73.412015,7.788969,Pozo,0.164609053,0.5,1.382608696,0.017948718,1.400557414,2.5,0.14084507,0.020833333,0.008064516,0.001612903,,6.83,,235,169,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,104,CORPOCESAR,CESAR,SAN ALBERTO,2.065166467,2.671355823,-12.79819494,12.79819494,CAMPO MEGIA,70,70,3/10/2020 0:00,Exacta,10,3,10,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33070,319,PO-18-33070,C1,0.574876126,No
-73.415033,7.858032,Pozo,0.329218107,0.6,1.195652174,0.030769231,1.226421405,1.88,0.25915493,0.04375,0.012903226,,,7.07,,232,332,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faaa,,114,CORPOCESAR,CESAR,SAN ALBERTO,2.155639512,2.195808155,-0.923109888,0.923109888,CAMPO MEGIA,30,120,3/10/2020 0:00,Exacta,10,3,10,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33071,321,PO-18-33071,C1,0.550058001,No
-73.405421,7.790541,Aljibe,0.164609053,1.7,0.213043478,0.035897436,0.248940914,2.2,0.056338028,0.09375,0.037096774,,,7.37,,222,167,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,111,CORPOCESAR,CESAR,SAN ALBERTO,2.113549968,2.387184802,-6.079781384,6.079781384,CAMPO MEGIA,6,6,3/10/2020 0:00,Exacta,10,3,10,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33072,325,PO-18-33072,C1,0.576811043,No
-73.420541,7.821007,Pozo,0.24691358,0.4,0.465217391,0.003384615,0.468602006,0.62,0.495774648,0.00625,0.237096774,,,6.17,,120,111,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,97,CORPOCESAR,CESAR,SAN ALBERTO,1.115515587,1.359121422,-9.844103772,9.844103772,CAMPO MEGIA,8,9,3/10/2020 0:00,Exacta,10,3,10,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33074,327,PO-18-33074,C2,0.667155434,No
-73.460205,7.864701,Pozo,0.329218107,0.3,0.556521739,0.171794872,0.728316611,1.42,0.050704225,0.004166667,0.032258065,,,6.6,,133,167,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,91,CORPOCESAR,CESAR,SAN ALBERTO,1.357534718,1.507128957,-5.222052416,5.222052416,CAMPO MEGIA,36,70,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33075,303,PO-18-33075,C2,0.582792694,No
-73.471401,7.847376,Pozo,1.646090535,0.65,0.82173913,0.117948718,0.939687848,2.58,0.056338028,0.004166667,,,,6.9,,235,235,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,81,CORPOCESAR,CESAR,SAN ALBERTO,3.235778383,2.640504695,10.13010573,10.13010573,CAMPO MEGIA,,6,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33076,308,PO-18-33076,C1,0.587544649,No
-73.48039,7.826168,Pozo,0.658436214,0.65,0.952173913,0.123076923,1.075250836,2.46,0.028169014,0.00625,,,0.007162426,6.54,,224,196,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,73,CORPOCESAR,CESAR,SAN ALBERTO,2.38368705,2.50158144,-2.413263265,2.413263265,CAMPO MEGIA,,5,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33077,315,PO-18-33077,C1,0.61290981,No
-73.429798,7.779232,Pozo,0.740740741,0.7,1.173913043,0.023076923,1.196989966,2.84,0.123943662,0.041666667,,,,6.68,,262,242,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,92,CORPOCESAR,CESAR,SAN ALBERTO,2.637730707,3.005610329,-6.518826684,6.518826684,CAMPO MEGIA,,55,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33078,318,PO-18-33078,C1,0.625706839,No
-73.464799,7.723434,Pozo,1.234567901,1.8,1.017391304,0.051282051,1.068673355,4.54,0.033802817,0.010416667,,,,8.04,,384,210,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Dmo,,80,CORPOCESAR,CESAR,SAN ALBERTO,4.103241257,4.584219484,-5.536465039,5.536465039,CAMPO MEGIA,,70,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33079,337,PO-18-33079,C3,0.480132463,No
-73.433559,7.732538,Pozo,0.905349794,1.35,0.513043478,0.094871795,0.607915273,2.4,0.315492958,0.216666667,0.025806452,,0.032230917,6.84,,267,180,Cuaternario Aluvial (Qca),Cuaternario,SUR,Dmo,,90,CORPOCESAR,CESAR,SAN ALBERTO,2.863265067,2.990196993,-2.168493175,2.168493175,CAMPO MEGIA,12,12,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33080,345,PO-18-33080,C1,0.62287052,No
-73.541992,7.533535,Pozo,0.576131687,0.5,0.617391304,0.120512821,0.737904125,1.96,0.076056338,0.016666667,,,0.042974555,6.78,,197,194,Cauce Aluvial (Fca),Cuaternario,SUR,Fpl,,83,CAS,SANTANDER,SABANA DE TORRES,1.814035812,2.09569756,-7.204116528,7.204116528,CAMPO MEGIA,60,60,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33085,352,PO-22-33085,C1,0.561311636,No
-73.541993,7.599124,Pozo,0.576131687,0.5,0.617391304,0.120512821,0.737904125,1.96,0.076056338,0.016666667,,,0.042974555,6.78,,197,194,Cuaternario Aluvial (Qca),Cuaternario,SUR,Faa,,80,CDMB,SANTANDER,RIONEGRO,1.814035812,2.09569756,-7.204116528,7.204116528,CAMPO MEGIA,60,60,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33086,353,PO-21-33086,C1,0.561311636,No
-73.639577,7.611521,Pozo,0.987654321,0.9,0.447826087,0.169230769,0.617056856,2.74,0.022535211,0.010416667,,,0.007162426,7.43,,250,239,Cauce Aluvial (Fca),Cuaternario,SUR,Fpl,,71,CAS,SANTANDER,RIONEGRO,2.504711177,2.780114304,-5.211205699,5.211205699,CAMPO MEGIA,76,,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33087,354,PO-21-33087,C1,0.619638071,No
-73.685107,7.659758,Pozo,0.823045267,0.55,0.595652174,0.146153846,0.74180602,2.32,0.011267606,0.008333333,,,,6.72,,204,181,Cauce Aluvial (Fca),Cuaternario,NORTE,Fpl,,68,CAS,SANTANDER,RIONEGRO,2.114851288,2.339600939,-5.045505934,5.045505934,CAMPO MEGIA,,,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33088,355,PO-21-33088,C1,0.59699966,No
-73.596452,7.617904,Pozo,0,0.005,0.065217391,0.048717949,0.11393534,0.16,0.022535211,0.00125,0.04516129,,,5.5,,27,43,Cuaternario Aluvial (Qca),Cuaternario,SUR,Faa,,75,CDMB,SANTANDER,RIONEGRO,0.11393534,0.227696502,-33.29934383,33.29934383,CAMPO MEGIA,,,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33089,356,PO-21-33089,C2,0.696767583,No
-73.56722,7.254525,Pozo,0.658436214,0.1,0.347826087,0.076923077,0.424749164,1.12,0.011267606,0.027083333,,,0.050136981,6.35,,113,157,Cauce Aluvial (Fca),Cuaternario,SUR,Fpl,,119,CAS,SANTANDER,SABANA DE TORRES,1.183185378,1.20848792,-1.057943094,1.057943094,CAMPO MEGIA,22,22,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33090,379,PO-22-33090,C2,0.587913463,No
-73.538399,7.617628,Pozo,0.329218107,0.05,0.291304348,0.061538462,0.35284281,0.88,0.033802817,0.00125,0.003225806,,0.003581213,6.35,,74,91,Cuaternario Aluvial (Qca),Cuaternario,SUR,Faa,,79,CDMB,SANTANDER,RIONEGRO,0.732060916,0.920609836,-11.40874065,11.40874065,CAMPO MEGIA,50,50,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33091,396,PO-21-33091,C2,0.657084585,No
-73.563517,7.269892,Pozo,0.082304527,0.05,0.039130435,0.046153846,0.085284281,0,0.484507042,0.027083333,0.072580645,,0.008953032,4.28,,66,63,Meseta de San Rafael (Qamsr),Pleistoceno,SUR,Faai,,153,CAS,SANTANDER,SABANA DE TORRES,0.217588808,0.593124053,-46.32160949,46.32160949,CAMPO MEGIA,17,15,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33099,328,PO-22-33099,C2,0.695063126,No
-73.586537,7.318455,Pozo,0,0.005,0.052173913,0.015384615,0.067558528,0.02,0.061971831,0.008333333,0.09516129,,,4.38,,33,29,Meseta de San Rafael (Qamsr),Pleistoceno,SUR,Faai,,156,CAS,SANTANDER,SABANA DE TORRES,0.067558528,0.185466455,-46.59932185,46.59932185,CAMPO MEGIA,19,19,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33100,369,PO-22-33100,C2,0.697186049,No
-73.620728,7.304937,Pozo,0.082304527,0.005,0.052173913,0.025641026,0.077814939,0.12,0.107042254,0.020833333,0.058064516,,0.003581213,5.17,,25,36,Meseta de San Rafael (Qamsr),Pleistoceno,SUR,Faai,,142,CAS,SANTANDER,SABANA DE TORRES,0.160119465,0.309521316,-31.81194147,31.81194147,CAMPO MEGIA,60,72,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33101,370,PO-22-33101,C2,0.699010365,No
-73.645877,7.351392,Pozo,0.164609053,0.1,0.234782609,0.079487179,0.314269788,0,0.315492958,0.070833333,0.317741935,,,4.4,,85,63,Meseta de San Rafael (Qamsr),Pleistoceno,SUR,Faai,,135,CAS,SANTANDER,SABANA DE TORRES,0.578878842,0.704068227,-9.757954009,9.757954009,CAMPO MEGIA,58,58,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33102,375,PO-22-33102,C2,0.69729183,No
-73.616665,7.114481,Pozo,0.082304527,0.1,3.3,0.017948718,3.317948718,3.58,0.028169014,0.13125,0.001612903,,,8.48,,342,233,Formaci+¦n Real (N1r),Plioceno-Pleistoceno,SUR,Dmo,,104,CAS,SANTANDER,BARRANCABERMEJA,3.500253245,3.741031917,-3.325082043,3.325082043,CAMPO MEGIA,50,60,3/10/2020 0:00,Exacta,10,3,10,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33105,414,PO-29-33105,C1,0.56976102,No
-73.551661,7.131221,Pozo,0.082304527,1.35,1.3,0.033333333,1.333333333,1.6,2.197183099,0.09375,0.056451613,,,6.83,,308,212,Formaci+¦n Real (N1r),Plioceno-Pleistoceno,SUR,Dmo,,129,CAS,SANTANDER,SAN VICENTE DE CHUCURI,2.76563786,3.947384711,-17.60379678,17.60379678,CAMPO MEGIA,,21,3/10/2020 0:00,Exacta,10,3,10,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33106,413,PO-29-33106,C1,0.530470941,No
-73.699595,6.953968,Pozo,0.082304527,0.005,4.92173913,0.020512821,4.942251951,4.78,0.101408451,0.325,0.00483871,,,8.71,,4.71,282,Formaci+¦n Real (N1r),Serravaliano-Mesiniano,SUR,Dmo,,106,CAS,SANTANDER,BARRANCABERMEJA,5.024556478,5.21124716,-1.823898634,1.823898634,CAMPO MEGIA,65,75,3/10/2020 0:00,Exacta,10,3,10,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33108,409,PO-29-33108,C1,0.563907428,No
-73.630929,7.012881,Pozo,0.164609053,0.2,3.369565217,0.015384615,3.384949832,4.86,0.038309859,0.508333333,,,,7.79,,477,325,Formaci+¦n Real (N1r),Plioceno-Pleistoceno,SUR,Fpl,,102,CAS,SANTANDER,SAN VICENTE DE CHUCURI,3.749558886,5.406643192,-18.0979438,18.0979438,CAMPO MEGIA,70,6,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33109,424,PO-30-33109,C1,0.579107987,No
-73.592222,7.02089,Pozo,0.164609053,1.15,10.93043478,0.041025641,10.97146042,3.82,0.169014085,0.00125,0.041935484,,0.00823679,8.18,,1250,824,Formaci+¦n Real (N1r),Plioceno-Pleistoceno,SUR,Dpcd,,113,CAS,SANTANDER,SAN VICENTE DE CHUCURI,12.28606948,4.039186358,50.51610341,50.51610341,CAMPO MEGIA,40,60,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33110,423,PO-30-33110,C3,0.485705197,No
-73.602134,7.001541,Manantial,0.164609053,0.3,0.113043478,0.01025641,0.123299888,0.14,0.022535211,0.004166667,,,0.030082189,6.43,,16,131,Formaci+¦n Real (N1r),Plioceno-Pleistoceno,SUR,Dpcd,,114,CAS,SANTANDER,SAN VICENTE DE CHUCURI,0.587908942,0.196784067,49.84431757,49.84431757,CAMPO MEGIA,,6,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33111,420,PO-30-33111,C2,0.691329292,No
-73.560018,6.957968,Aljibe,0.082304527,0.005,0.143478261,0.043589744,0.187068005,0.08,0.214084507,0.025,0.037096774,,0.007162426,5.26,,31.9,43,Abanico Antiguo (QTcal),Serravaliano-Mesiniano,SUR,Faaa,,139,CAS,SANTANDER,SAN VICENTE DE CHUCURI,0.269372531,0.363343707,-14.85202532,14.85202532,CAMPO MEGIA,2,415,3/11/2020 0:00,Exacta,11,3,11,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33112,418,PO-30-33112,C2,0.700000888,No
-73.885409,7.409835,Pozo,0.658436214,3.1,0.256521739,0.076923077,0.333444816,4.32,0.191549296,0.03125,,,,7.1,,4.14,290,Cauce Aluvial (Fca),Cuaternario,SUR,Ftas,,58,CAS,SANTANDER,PUERTO WILCHES,4.09188103,4.542799296,-5.222176719,5.222176719,CAMPO MEGIA,9,80,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33117,425,PO-16-33117,C3,0.536269627,No
-73.880852,7.452196,Pozo,0.658436214,1.2,0.252173913,0.069230769,0.321404682,2.16,0.214084507,0.00125,,,0.017906065,6.78,,243,266,Cauce Aluvial (Fca),Cuaternario,NORTE,Ftas,,57,CAS,SANTANDER,PUERTO WILCHES,2.179840896,2.391990572,-4.640365181,4.640365181,CAMPO MEGIA,7,60,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33118,429,PO-16-33118,C1,0.609889385,No
-73.89806,7.46167,Pozo,0.576131687,1.05,0.317391304,0.053846154,0.371237458,1.76,0.214084507,0.102083333,,,0.017906065,7.03,,204,195,Cauce Aluvial (Fca),Cuaternario,NORTE,Ftas,,62,CAS,SANTANDER,PUERTO WILCHES,1.997369145,2.094073905,-2.363585623,2.363585623,CAMPO MEGIA,,8,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33119,428,PO-16-33119,C1,0.578259246,No
-73.927713,7.48331,Aljibe,0.082304527,0.005,0.152173913,0.015384615,0.167558528,0.18,0.309859155,0.010416667,,,,5.1,,43.3,7,Formaci+¦n Real (N1r),Plioceno-Pleistoceno,NORTE,Fpl,,59,CSB,BOL+ìVAR,SAN PABLO,0.249863055,0.500275822,-33.38218751,33.38218751,CAMPO MEGIA,12,,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33120,499,PO-23-33120,C2,0.699019441,No
-73.837374,7.324391,Pozo,0.411522634,0.35,0.369565217,0.087179487,0.456744704,1.26,0.011267606,0.016666667,,,0.025068491,6.73,,120.9,156,Cauce Aluvial (Fca),Cuaternario,SUR,Fpl,,90,CAS,SANTANDER,PUERTO WILCHES,1.218267338,1.313002763,-3.742604341,3.742604341,CAMPO MEGIA,64,70,3/13/2020 0:00,Exacta,13,3,13,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33122,433,PO-16-33122,C2,0.594639318,No
-73.651762,7.286485,Pozo,0.082304527,0.005,0.026086957,0.003333333,0.02942029,0,0.028169014,0.004166667,0.069354839,,0.007162426,4.38,,26,24,Meseta de San Rafael (Qamsr),Pleistoceno,SUR,Faai,,138,CAS,SANTANDER,PUERTO WILCHES,0.111724817,0.108852945,1.301976774,1.301976774,CAMPO MEGIA,40,40,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33129,478,PO-16-33129,C2,0.69610798,No
-73.692559,7.285057,Pozo,0.164609053,0.1,0.304347826,0.030769231,0.335117057,0.48,0.157746479,0.008333333,0.038709677,,,5.96,,55,78,Meseta de San Rafael (Qamsr),Plioceno-Pleistoceno,SUR,Faai,,123,CAS,SANTANDER,PUERTO WILCHES,0.59972611,0.68478949,-6.622214574,6.622214574,CAMPO MEGIA,,,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33130,474,PO-16-33130,C2,0.692179172,No
-73.695098,7.280547,Pozo,0.329218107,0.05,0.130434783,0.028205128,0.158639911,0.16,0.056338028,0.004166667,0.112903226,,,5.8,,44.4,40,Meseta de San Rafael (Qamsr),Plioceno-Pleistoceno,SUR,Faai,,135,CAS,SANTANDER,PUERTO WILCHES,0.537858018,0.333407921,23.46586595,23.46586595,CAMPO MEGIA,80,130,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33131,482,PO-16-33131,C2,0.683710887,No
-73.724369,7.265127,Aljibe,0.329218107,0.55,0.043478261,0.038461538,0.081939799,0.52,0.095774648,0.022916667,0.188709677,,0.005013698,6.36,,74.7,61,Meseta de San Rafael (Qamsr),Cuaternario,SUR,Faai,,129,CAS,SANTANDER,PUERTO WILCHES,0.961157906,0.83241469,7.178032072,7.178032072,CAMPO MEGIA,7,5,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33132,494,PO-16-33132,C2,0.656618465,No
-73.785538,7.375132,Pozo,0.164609053,0.1,0.004347826,0.015384615,0.019732441,0.04,0.123943662,0.00625,0.148387097,,0.003581213,5.17,,40.34,19,Meseta de San Rafael (Qamsr),Cuaternario,SUR,Dmo,,63,CAS,SANTANDER,PUERTO WILCHES,0.279993669,0.322161972,-7.002890943,7.002890943,CAMPO MEGIA,40,33,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33133,435,PO-16-33133,C2,0.696445096,No
-73.823605,7.378103,Pozo,0.082304527,0.45,0.160869565,0.028205128,0.189074693,0.48,0.242253521,0.01875,0.059677419,,,6.19,,72.7,55,Cauce Aluvial (Fca),Cuaternario,SUR,Fpl,,81,CAS,SANTANDER,PUERTO WILCHES,0.72137922,0.80068094,-5.210156757,5.210156757,CAMPO MEGIA,7,12,3/16/2020 0:00,Exacta,16,3,16,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33134,439,PO-16-33134,C2,0.682162197,No
